id,confidence,score,title,publisher,url,description,reasons
r-130,low,2,Drawing Data with Kids: A Screen-Free Journey through the Art of Visualization for Kids,Gulrez Khan,https://a.co/d/1pP7Z4I,"In this interactive book, children aged 7-14 will embark on a screen-free journey, discovering the magic of data through hands-on drawing exercises.",many_expectations:n=6
r-2130,low,2,EconEdLink — Making a Budget: It Is All Spending!,International Public Resources,https://econedlink.org/resources/making-a-budget-it-is-all-spending/,Council for Economic Education lesson that walks students through identifying income vs. spending categories and constructing a working budget — strong fit for F1.4.,url_weak:/resources; url_trailing_slash:/
r-2131,low,2,EconEdLink — The Basics of Saving and Budgeting,International Public Resources,https://econedlink.org/resources/the-basics-of-saving-and-budgeting/,Personal-finance lesson on identifying ways to spend and save in order to reach financial goals; pairs naturally with F1.3 and provides extension scenarios for differentiation.,url_weak:/resources; url_trailing_slash:/
r-1304,low,2,Edugain Canada — Grade 8 Math Practice and Worksheets,Practice & Skill-Building Platforms,https://ca.edugain.com/math/grade-8,"Canadian-facing practice platform with free printable and online Grade 8 algebra worksheets covering expressions, equations, inequalities, and pattern rules — useful for formative practice and homework.",title_weak:worksheets; title_weak:practice
r-1715,low,2,EduGains — TIPS4Math Grade 7 (Three-Part Lesson Plans),Official Curriculum Documents and Ministry Supports,http://www.edugains.ca/newsite/math/tips4math/grade7.html,"Ministry-developed three-part lesson plans organized by Grade 7 expectations. The measurement units include diagnostic, action, and consolidation tasks aligned to the Ontario curriculum's E2 expectations.",desc_phrase:organized by
r-1148,low,2,Edutopia – Coding a BBC Micro:bit to Explore Math Problems in Middle School,Enrichment & Computational Thinking,https://www.edutopia.org/article/coding-math-middle-school/,"Practical classroom guide describing how teachers use micro:bit for probability simulations, exponential decay experiments, and random number generators in math class.",title_weak:problems; url_trailing_slash:/
r-1010,low,2,Edwin App — Ontario Math,Interactive Mathematics Platforms,https://www.edwin.app/ontario-math,"Ontario-specific app with ready-to-use interactive lessons, digital practice, and coding integration for Grade 7-8 algebra, patterns, and computational thinking.",url_shallow:/ontario-math
r-2120,low,2,Edwin — Financial Literacy: My Dream Vacation,Ontario-Aligned Teacher Hubs & Programs,https://edwin.app/resources-articles/2021/5/6/financial-literacy,"Edwin (Nelson) project where Grade 7 students plan a ""dream vacation,"" applying decimal operations, payment methods, and budgeting to make and justify financial choices.",url_weak:/resources; many_expectations:n=4
r-2289,low,2,Edwin — Social Studies (Nelson),Ontario-Aligned Platforms,https://www.edwin.app/social-studies,"Nelson's curriculum-aligned digital platform with searchable, customizable Social Studies pathways, including Indigenous-authored content, primary sources, and inquiry tools for Strand A.",url_shallow:/social-studies
r-1259,low,2,"En avant, les maths! — 7e année Concepts mathématiques",Ontario Government-Funded Teacher Platforms in French,https://enavantlesmaths.e-a-v.ca/7e-annee/concepts-mathematiques/,"Direct entry point to the Grade 7 concept pages. Each topic links to mini-lessons, exemplars, and consolidation tasks aligned to specific overall and specific expectations.",url_trailing_slash:/; many_expectations:n=5
r-1260,low,2,"En avant, les maths! — 8e année Mini-leçons",Ontario Government-Funded Teacher Platforms in French,https://enavantlesmathstag.cforp.io/8e-annee/mini-lecons/,"Curated short problems for the Grade 8 classroom, designed to be used in small-group or whole-class guided discovery. Each lesson includes a follow-up problem for student verification of understanding.",url_trailing_slash:/; many_expectations:n=4
r-1317,low,2,EQAO Grade 9 Assessment of Mathematics,Ontario-Aligned Standardized Assessment Platforms,https://www.eqao.com/the-assessments/grade-9-math/,"EQAO's online Grade 9 math assessment (MTH1W) administered Spring 2026 between May 28 and June 24. Released questions, formula sheet, and the 2025–2026 user guide are all public, making this a free source of high-quality item banks for Grade 7–8 review.",url_trailing_slash:/; many_expectations:n=4
r-1193,low,2,"EQAO – Mathematics Released Questions by Strand (Grade 6, Junior Division)","Practice, Assessment & Supplementary",https://www.eqao.com/en/assessments/Pages/mathematics-resources-strand-elementary.aspx,"Official EQAO repository of released Grade 6 junior math questions organized by strand, including Data Management items with sample student responses, rubrics, and knowledge/skills category mapping — valuable for Grade 7–8 formative/diagnostic assessment.",desc_phrase:organized by
r-2252,low,2,Esri Canada — Mapping Wildlife and Natural Resources with ArcGIS,Government Archives & Mapping/GIS Tools,https://resources.esri.ca/education-and-research/modernizing-geography-with-arcgis-mapping-wildlife-and-natural-resources,"Esri Canada lesson hub with ArcGIS activities and StoryMaps on Canadian wildlife and natural resources, including Atlantic fisheries case studies and human-impact analysis.",title_weak:resources; many_expectations:n=4
r-72,low,2,Facing History: Human Rights Education,Facing History and Ourselves,https://www.facing-history.org/resource-library,"Resources on genocide, human rights, and civic responsibility. Case studies include the Holocaust, residential schools, and contemporary human rights issues.",url_shallow:/resource-library
r-121,low,2,Financial Literacy for Kids,Learn Bright,https://youtu.be/0iRbD5rM5qc?si=pxO0y-LHqsia8wt4,"This video discusses whether something is a necessity or we just want that thing. The points are easy to follow and understand. By the end, students will receive a good foundation of these points of financial literacy.",url_shallow:/0irbd5rm5qc
r-2256,low,2,Fisheries and Oceans Canada — Stewardship and Sustainability Lesson Plans,Industry & Sector-Specific Education Programs,https://www.pac.dfo-mpo.gc.ca/education/lesson-lecon-plans-eng.html,"DFO library of K-12 lesson plans on aquatic ecosystems, fisheries stewardship, and sustainability — relevant for natural-resource case studies on water and fish stocks.",desc_phrase:library of
r-1622,low,2,Fishtank Plus — Expanded Assessment Package (Grade 8),Open Curricula & Performance-Task Libraries,https://www.fishtanklearning.org/fishtank-plus/math/expanded-assessment-package/,"Three-tiered assessment package (pre, mid, post) for every Grade 8 unit. Each assessment ships with a teacher analysis guide that diagnoses likely misconceptions and points to specific lessons for re-teaching — directly usable as a Grade 8 assessment-for-learning system.",url_trailing_slash:/; many_expectations:n=4
r-80,low,2,Gapminder: Dollar Street,Gapminder Foundation,https://www.gapminder.org/dollar-street,Explore how families at different income levels live around the world through photos and data. Students analyze economic data while developing global awareness and data interpretation skills.,url_shallow:/dollar-street
r-1382,low,2,GeoGebra Elementary Math Applets (Sec 1–4),Interactive Visualization & Dynamic Geometry Platforms,https://www.geogebra.org/m/dHvdzwka,"Curated collection of 50+ pre-built GeoGebra applets specifically for grade 7–8 measurement and geometry, including tools for angles, area, perimeter, and volume.",desc_phrase:collection of
r-1033,low,2,GeoGebra – Probability Calculator and Simulations,Interactive Platforms & Simulations,https://www.geogebra.org/probability,"GeoGebra's probability tools allow students to build and run simulations using the RandomBetween function, visualize probability distributions, and explore compound events through dynamic applets.",url_shallow:/probability
r-1720,low,2,"GeoGebra — Area, Surface Area, Volume — Nets",Interactive Mathematics Platforms,https://www.geogebra.org/m/ZA6rNhqs,"A curated GeoGebra collection of net-folding animations for cubes, prisms, and pyramids that helps students see the connection between the 2D net (area) and the 3D solid (surface area, volume).",desc_phrase:collection of
r-1862,low,2,GeoGebra — Dice Roll Simulation,Virtual Manipulatives & Simulators,https://www.geogebra.org/m/KkqY94aZ,"Simulate rolling 1, 2, or 3 standard dice and explore the distribution of sums. Strong for introducing sample spaces and the difference between equally-likely outcomes (one die) and non-uniform outcomes (sum of two dice).",desc_phrase:explore the
r-1338,low,2,GeoGebra — Discover Pythagorean Theorem,Interactive Platforms & Virtual Manipulatives,https://www.geogebra.org/m/exrcnae5,Guided discovery GeoGebra applet where students explore the relationship among squares built on the sides of a right triangle to derive the Pythagorean theorem visually before formalizing it algebraically.,desc_phrase:explore the
r-1809,low,2,Geometric Transformations,Geometric Transformations and Congruence,https://teacher.desmos.com/activitybuilder/custom/61eaed57cd25870a636df54c,"Students explore and practice geometric transformations including translations, reflections, rotations, and dilations. The activity develops understanding of how transformations affect geometric figures.",desc_phrase:explore a
r-1968,low,2,Google Earth Education — Voyager and Creation Tools,"GIS, Mapping & Spatial-Thinking Tools",https://www.google.com/earth/education/,"Free, web-based virtual globe with lesson plans and the Voyager guided-tour feature — students can build their own projects mapping landforms and physical patterns.",title_weak:tools; url_trailing_slash:/
r-1253,low,2,Google Sheets Data Analysis Activities,Data Analysis & Visualization Tools,https://alicekeeler.com/2019/01/22/teach-students-to-analyze-data-with-google-sheets/,"Comprehensive guide to teaching students data analysis with Google Sheets including sorting, filtering, formulas, creating charts and graphs, and conditional formatting.",title_weak:activities; url_trailing_slash:/
r-2247,low,2,Historica Canada — Indigenous Perspectives Education Guide,Canadian Heritage Organizations & Atlases,https://education.historicacanada.ca/en/tools/493,"16-activity guide that brings Indigenous worldviews on land and natural resources into intermediate classrooms; aligned with Canadian curricula and developed with First Nations, Inuit, and Métis partners.",url_weak:/tools; many_expectations:n=4
